track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,intrumentalness,liveness,valence,tempo,time_signature,track_popularity,artist_popularity,duration_min,pop_label
0HAhyMtwpaykIErPUp7QEW,0.518,0.858,7,-4.601,1,0.0348,0.00109,9.02e-05,0.213,0.719,94.517,4,4,59,4.4126666666666665,0
52VIdyKqp1pJRSyUQaxKUA,0.365,0.338,2,-13.406,1,0.0322,0.735,0.0,0.104,0.446,79.241,4,73,63,3.1166666666666667,2
7wWw7hBmErNg9u5w6Xx0vy,0.629,0.356,4,-11.135,1,0.0246,0.66,0.000617,0.173,0.472,83.886,4,71,63,3.203333333333333,2
7IX2e7pEShera9T1QIMvi7,0.613,0.289,8,-16.529,1,0.0305,0.743,1.57e-06,0.0617,0.553,144.188,4,67,63,2.5117833333333333,0
1aRncYBtdizYoVKcSt8oaY,0.266,0.345,10,-11.484,1,0.0309,0.376,1.9e-05,0.103,0.199,145.98,4,62,63,2.9482166666666667,0
5CXIWgBcyg4qpHIrcOF1da,0.493,0.26,4,-14.848,1,0.0402,0.652,3.32e-06,0.121,0.273,82.479,4,53,63,2.72245,0
4pxstwcAaMdSXpb5wx48VR,0.599,0.42,9,-14.348,1,0.0272,0.234,0.000139,0.102,0.629,167.104,4,55,63,2.616216666666667,0
5WphWTUIfRe7x8NZss79cY,0.622,0.593,7,-8.352,0,0.0916,0.163,0.0,0.0979,0.607,94.364,4,69,65,4.15155,2
174rZBKJAqD10VBnOjlQQ3,0.684,0.455,5,-8.216,1,0.0307,0.215,1.08e-06,0.263,0.487,97.956,4,71,65,3.614883333333333,2
74CjepodJooOCQkrGCwE4C,0.664,0.45,8,-9.125,1,0.166,0.204,4.45e-06,0.171,0.254,90.991,4,53,65,3.7028,0
1KKpOFUTS8B9pD5x3PevoX,0.673,0.628,9,-5.192,1,0.0683,0.0819,0.0,0.0812,0.708,90.107,4,60,65,4.38355,0
3lMgczyYCjVDpJX8Wl2ilu,0.509,0.72,1,-6.935,1,0.0682,0.196,0.0,0.284,0.505,130.063,4,58,65,4.80645,0
5gikplVdSoYfG0YKCRuicp,0.705,0.423,0,-5.855,1,0.0451,0.106,0.0,0.209,0.466,123.431,4,57,65,3.826666666666666,0
3FpxgSaFXy0UkJ1oQ9c3Lg,0.795,0.65,10,-6.882,0,0.216,0.198,0.0,0.123,0.617,123.898,4,53,65,3.982666666666667,0
6rbhWExtuchhpLC5fHnB8n,0.744,0.672,9,-5.589,0,0.0418,0.187,0.000123,0.105,0.266,140.889,4,66,67,3.842666666666666,2
24gGzXklm7S16b9rcYUpGm,0.756,0.838,5,-6.798,0,0.142,0.00733,0.00267,0.124,0.58,124.911,4,55,44,3.4019,0
7ju8Fz9Z6rTNAzDMSoOCh2,0.668,0.723,1,-5.995,1,0.279,0.00183,0.0,0.0545,0.486,178.126,4,61,67,3.59755,0
6pz1iqWlBwYXiAzJB7OAZY,0.806,0.738,8,-7.443,0,0.149,0.125,0.0,0.0805,0.385,105.008,4,57,72,3.15,0
31zeLcKH2x3UCMHT75Gk5C,0.395,0.876,11,-3.859,0,0.138,0.0173,8.46e-06,0.362,0.567,124.638,4,45,67,3.6351166666666654,0
1nmypDEMIhxlgvZViMUmoZ,0.734,0.666,8,-4.54,1,0.0746,0.00427,3.49e-06,0.266,0.492,115.002,4,49,67,3.086583333333333,0
4KhanrenBxgyXYkFCArMyd,0.632,0.723,5,-9.323,0,0.0682,0.0166,3.74e-05,0.104,0.243,137.958,4,54,67,4.2477833333333335,0
4CTX9iU2a0Q9vM2T4YMUQL,0.649,0.718,7,-4.984,0,0.0594,0.00676,4.26e-06,0.174,0.477,79.993,4,51,67,4.154883333333333,0
7GGlr1GkWjre2lo69N0rVk,0.857,0.69,6,-4.474,1,0.0437,0.0415,0.0,0.0942,0.799,121.09,4,48,67,2.1781,0
1NopgVCMVhCKIm64tF7auX,0.328,0.465,6,-9.81,1,0.0328,0.72,2.16e-06,0.175,0.344,148.912,4,68,62,4.636216666666667,1
5Ro6MdZGgce4PEuaFCJYPq,0.559,0.614,4,-11.547,0,0.0768,0.415,0.0,0.139,0.662,124.907,4,64,62,4.49555,0
7uuirrtCr8O8fz7kQS6VUR,0.479,0.493,7,-11.694,1,0.0293,0.0263,3.76e-06,0.0718,0.438,144.546,4,64,62,5.416666666666667,0
0I5Z0p0cLWdyJNC6sqMTwD,0.367,0.428,8,-12.259,0,0.0308,0.562,3.23e-06,0.229,0.538,170.722,4,59,62,5.4443,0
2A3CzmtFj1sK6W1qQtBz86,0.662,0.405,10,-17.227,1,0.0267,0.633,0.0,0.0938,0.919,90.585,4,57,62,4.15555,0
4iuAGPs5hlZqsKsS0ZnyWB,0.482,0.537,8,-13.679,1,0.0457,0.278,2.17e-06,0.117,0.597,144.218,4,55,62,4.238883333333333,0
58DAnVD65xKeQW3ARTBolV,0.808,0.717,0,-7.768,0,0.13,0.612,2.5e-06,0.0949,0.824,96.981,4,62,65,3.60285,0
7wFL4hNlhotHNU6qZi9bHR,0.611,0.794,7,-6.813,1,0.0415,0.3,0.00184,0.0471,0.705,85.986,4,61,79,5.488666666666667,0
3PzkxdshpgSkWrEeVqTsDe,0.803,0.795,4,-7.429,0,0.0337,0.143,3.8e-05,0.0706,0.749,99.008,4,62,65,6.349933333333333,0
2WQKHNETUytUGsD32TTNeO,0.865,0.562,10,-6.811,0,0.251,0.0318,0.0,0.246,0.81,85.02,4,67,65,3.707783333333333,2
6Ja1mjO9WcJFX3LsH22gRk,0.724,0.696,1,-6.326,1,0.201,0.123,0.0,0.106,0.433,93.607,4,65,65,5.288883333333334,0
6F9DPkjP6Tbz9FLgLyYgX6,0.849,0.752,4,-3.756,0,0.146,0.0646,3.15e-06,0.106,0.586,101.018,4,57,90,3.729333333333333,0
0Xd3LUIjRESt5rSAGzvAvA,0.782,0.687,11,-6.69,1,0.109,0.0573,0.0,0.0718,0.802,97.014,4,61,65,4.004883333333333,0
2w6xoVr8vUn3j5cI9NusBM,0.813,0.585,10,-6.856,0,0.266,0.0223,0.0,0.21,0.847,84.995,4,56,65,4.0857833333333335,0
4joyVm2umM902xqTpRnUhb,0.745,0.68,5,-4.734,0,0.263,0.0835,0.0,0.181,0.887,77.712,4,56,65,3.58155,0
77loZpT5Y5PRP1S451P9Yz,0.472,0.671,4,-4.649,1,0.029,0.0129,0.0,0.159,0.0681,82.952,4,83,65,3.88,2
1PJRDeZSoZk7gtisdTYfLi,0.588,0.927,6,-4.776,0,0.113,0.000305,3.83e-05,0.195,0.652,93.571,4,70,65,2.92045,1
6mjHiGwrRGE8LVCXVc5QDU,0.443,0.973,4,-4.386,0,0.133,0.00161,0.0,0.353,0.458,157.872,4,66,65,2.701783333333333,1
4QVD4vVkYveZuO0xkyi6AX,0.401,0.988,2,-3.308,1,0.0916,0.00492,0.0,0.4,0.514,169.024,4,59,65,3.254883333333334,0
60sMKR8s0Zs8tXRqKsI8VX,0.309,0.479,4,-5.956,1,0.0359,0.411,0.0,0.225,0.129,159.77,4,52,65,3.903133333333333,0
2qF5tZolagQ0n9IVNly6zA,0.424,0.988,1,-4.291,0,0.182,0.00774,0.0,0.369,0.255,169.997,4,46,65,3.3266666666666667,0
74hYiIOg6GUTU12enSmndu,0.602,0.604,6,-6.775,0,0.0324,0.0384,4.93e-06,0.452,0.415,145.711,4,43,65,5.403333333333333,0
7GNRUsU3M4XNDDB9xle5Dz,0.905,0.962,4,-3.197,1,0.0856,0.0299,0.0,0.0272,0.906,129.969,4,76,62,2.9107833333333333,2
03UrZgTINDqvnUMbbIMhql,0.727,0.937,11,-2.871,0,0.286,0.00417,0.0,0.091,0.749,132.067,4,76,62,3.658216666666666,2
1eMVXXpNPEUdFRy5ZH7FpM,0.762,0.869,6,-3.287,0,0.13,0.0793,0.0,0.137,0.747,132.05,4,63,62,3.843916666666667,2
25YgkxnU4UzEG4ORni69Rw,0.836,0.728,0,-3.449,0,0.0563,0.0079,2.94e-05,0.0563,0.444,131.969,4,58,62,3.1705666666666668,2
5INgNRiLfTyTGTXt3eIr2r,0.919,0.656,1,-4.247,1,0.0795,0.00815,0.0,0.0797,0.465,148.107,4,48,62,2.86205,0
3OLrkewJ2oQ1MQjUdEDfY5,0.832,0.682,1,-3.828,1,0.046,0.00905,0.0,0.103,0.94,127.948,4,46,62,3.329433333333333,0
4ngypPwfcqpHBxQjJIOgvr,0.698,0.813,1,-5.171,1,0.0395,0.00681,3.18e-05,0.103,0.355,150.001,4,47,62,3.9462166666666665,0
0sEWGO1ajAmgln6B4lkuKb,0.874,0.764,5,-3.397,0,0.0488,0.029,0.0,0.0407,0.887,124.954,4,48,62,3.1496,0
0yfl8bvYA7C1sHGXYNV5Zs,0.439,0.879,8,-6.164,1,0.0613,0.000454,4.12e-06,0.115,0.455,159.982,4,48,62,5.302883333333333,0
51lYJg0Nhzrmxfb9tHJGCO,0.482,0.822,5,-8.37,0,0.0412,0.00125,0.0,0.06,0.133,93.573,4,41,62,1.7123333333333333,0
4EEjMyQub6tgFVshlM9j1M,0.8,0.545,2,-13.637,1,0.0357,0.711,0.00191,0.104,0.861,124.943,4,76,73,4.182216666666666,1
0yje3JVMgJNZENayymCTHA,0.617,0.301,9,-15.393,1,0.0292,0.776,0.0,0.0914,0.664,111.527,4,69,73,3.19555,1
6VeZ970uI0Yi6sjBgyFBrp,0.698,0.689,2,-12.529,1,0.0577,0.167,0.000119,0.0692,0.972,139.997,4,69,73,2.934883333333333,1
5nIqitaV7WyyuM3KVUju1G,0.719,0.44,2,-15.11,1,0.0393,0.573,0.000291,0.0681,0.82,125.378,4,68,73,3.288883333333333,1
5Yi6mwvMHnnh241uGjcJYy,0.472,0.18,7,-18.835,1,0.034,0.496,1.39e-06,0.111,0.373,123.596,4,66,73,3.434883333333333,1
2TSc7ee1OQPb4tuXsi2X7W,0.714,0.885,7,-5.922,1,0.0411,0.211,3.87e-06,0.255,0.91,141.371,4,60,73,3.054883333333333,0
2ICMnjBhI7xQhI6dV3Z78P,0.724,0.694,7,-12.889,1,0.0454,0.0702,0.000407,0.153,0.946,132.79,4,64,73,3.9188833333333335,0
1XTegZgxtuhtX9fZEmBtBl,0.5,0.698,7,-5.079,1,0.0474,0.0655,0.0,0.102,0.463,100.06,4,52,62,3.1683166666666667,0
48eeeHvDzNvtJiQh5XDs2N,0.591,0.597,8,-7.189,1,0.0833,0.514,0.0,0.108,0.57,172.192,4,54,62,3.608883333333333,0
6CV2iSJV2W6yAITDxSSes3,0.558,0.506,1,-6.761,0,0.0236,0.704,3.05e-06,0.0896,0.358,90.001,4,68,65,4.816883333333333,2
0Sw7dhcGlUvIl2NkNejvmZ,0.462,0.472,4,-6.913,0,0.0281,0.726,0.000107,0.136,0.238,116.777,4,0,0,3.2222166666666667,0
6fW78cd0p3ZDUzoqvx2Xqe,0.567,0.577,11,-6.197,0,0.0264,0.628,0.0,0.132,0.217,101.99,4,70,65,5.572183333333333,1
22DrqPUQfcOkv6QmjvHFcB,0.638,0.471,7,-7.025,0,0.0258,0.825,0.0,0.0993,0.381,99.017,4,64,65,4.5895166666666665,0
6grtIVjVPuZWup0fIXF900,0.699,0.657,1,-9.067,0,0.0373,0.335,0.0,0.271,0.648,80.89,4,59,64,4.177333333333333,0
5oYQ84f7jWY90pblm2XJAO,0.7,0.818,9,-7.623,0,0.0362,0.518,0.00018,0.288,0.442,90.041,4,64,64,4.273116666666667,0
2QGzg5htcf4b0NeSLbi0K6,0.698,0.801,1,-8.366,1,0.0326,0.0598,3.5e-05,0.205,0.905,93.859,4,68,65,4.09045,1
29SyMC0plk6qw8NMF7lfRL,0.573,0.939,8,-6.441,1,0.0808,0.493,0.0,0.0994,0.963,137.382,4,74,64,2.23755,2
4ZKgPZ9d4V5WW6H2s4qMD3,0.456,0.894,9,-4.602,1,0.037,0.458,0.485,0.0695,0.926,151.333,4,72,64,4.033183333333334,2
78JmElAFmrPNhLjovDR9Jm,0.551,0.86,7,-7.839,1,0.0796,0.262,4.57e-06,0.0558,0.723,136.921,4,70,64,2.35845,1
0DQqzCHlPyKQXfF8uL01SI,0.595,0.462,2,-8.414,0,0.0259,0.102,0.0,0.0641,0.526,124.991,4,68,64,3.50875,0
5nrmGFJ87crVoJF5xdRqwn,0.512,0.69,1,-6.969,0,0.0249,0.162,0.0,0.167,0.417,107.839,4,65,64,3.236933333333333,1
5e3isD5st7PGYzSJuoRSIV,0.53,0.873,4,-5.105,0,0.118,0.297,0.0,0.0521,0.583,162.154,4,67,64,2.6931166666666666,0
1LH9QyMF3YIqYRoVsoXihB,0.458,0.423,0,-8.647,1,0.0321,0.254,0.00013,0.118,0.491,126.984,4,58,64,3.3503666666666665,0
0wtZQyqCVwaF5QuqkbHZT9,0.512,0.671,7,-11.042,1,0.0731,0.0609,0.0,0.247,0.67,153.45,4,32,64,3.70245,0
0aGkeYwsDGqtsjzOQnmVAB,0.612,0.42,7,-15.645,1,0.0443,0.855,0.0166,0.1,0.874,150.125,4,54,64,3.5263,0
3ZzOz7S8jtsZIn5r3VAkPn,0.569,0.723,9,-3.825,1,0.035,0.102,0.0,0.349,0.359,90.108,4,29,64,3.666883333333333,0
14yws39qBiZig9vh3LiqHR,0.621,0.948,9,-6.416,1,0.102,0.00465,0.000568,0.393,0.495,119.86,4,45,67,3.37,0
47ohYW8e7dxCYn9qbUMBCI,0.325,0.759,8,-7.146,1,0.053,0.395,0.000362,0.0773,0.36,126.627,4,53,41,2.7742166666666668,0
3Qervg7n4iuSBqH7Moc6Wn,0.316,0.78,5,-6.988,1,0.0517,0.748,2.18e-05,0.317,0.653,154.636,4,17,41,2.38555,0
7kwAGjaoIvIEfL2poi9A1U,0.604,0.857,9,-7.797,1,0.0335,0.00247,0.0,0.362,0.784,122.246,4,31,41,4.15245,0
4eQvrHRAG4WoGYFNe3pCLu,0.61,0.852,2,-8.368,1,0.0335,0.0192,0.0,0.295,0.784,122.232,4,27,41,3.708,0
7pqJBKdrlDKvpmNnTCFkJ6,0.423,0.776,10,-7.08,1,0.0578,0.795,0.0,0.201,0.396,122.236,4,12,41,2.882,0
3SdTKo2uVsxFblQjpScoHy,0.65,0.306,9,-9.443,1,0.0393,0.57,7.07e-06,0.0707,0.605,118.068,4,83,64,3.000933333333333,1
7jmHyHMEqm9MJWiMAneF05,0.632,0.232,9,-12.326,1,0.0318,0.428,4.95e-06,0.215,0.673,119.136,4,70,64,2.9248833333333333,1
62dhSmROhppvuWyeCeC730,0.724,0.579,10,-10.933,0,0.0575,0.201,0.00856,0.0724,0.833,94.92,4,52,64,4.192666666666667,0
3UCmuRdeTriWgOZMEJsfqZ,0.608,0.594,2,-11.86,1,0.0435,0.32,4.75e-05,0.129,0.789,125.166,4,56,64,2.9048833333333333,0
6A9PpxwWPHaR6DlKi25Won,0.566,0.543,4,-11.796,0,0.0353,0.775,0.00279,0.204,0.744,120.9,4,50,64,2.323783333333333,0
0BbQV0ldbmLpLzmKg3omHj,0.538,0.347,0,-11.532,1,0.0281,0.35,1.51e-05,0.26,0.707,108.788,4,43,64,2.088883333333333,0
4vH7AAArSCrfS9HwM7t6yb,0.483,0.468,6,-11.535,1,0.0289,0.572,0.00059,0.435,0.794,105.88,4,41,64,2.59555,0
09PCAeQqR8JUnyFi61kPqd,0.699,0.454,1,-11.062,0,0.0505,0.74,0.0,0.166,0.692,110.566,4,43,64,2.9048833333333333,0
5kyLSDlGEfZiVaUSoxapA3,0.338,0.232,0,-13.654,1,0.0347,0.728,0.0,0.168,0.533,138.101,4,0,64,2.4648833333333333,0
2U95mnxcqpr394uCZncG4R,0.548,0.566,10,-11.876,1,0.0307,0.672,1.22e-05,0.112,0.805,100.813,4,40,64,3.123333333333333,0
4cOdK2wGLETKBW3PvgPWqT,0.721,0.939,8,-11.823,1,0.0376,0.115,3.79e-05,0.108,0.914,113.309,4,81,63,3.55955,2
5eFiEFtrq5dLgVHSZANUNl,0.702,0.933,2,-11.876,1,0.0492,0.0519,0.000128,0.155,0.896,115.114,4,70,63,3.42555,2
02mYS2yrqvRj5Yx8kexNWN,0.564,0.627,0,-6.933,1,0.022,0.526,0.0,0.0891,0.462,89.976,4,57,63,4.094,0
5owW7rEIdQkbL39wt0iEv8,0.716,0.946,0,-13.01,0,0.0402,0.108,9.45e-06,0.184,0.524,115.18,4,56,63,3.89445,0
17XCf9FekS5B0ZzLmVhxos,0.749,0.835,0,-11.873,1,0.0473,0.155,2.91e-06,0.0927,0.967,119.938,4,42,63,3.49445,0
40GPRs5W6SAXCcyLNPw7O1,0.654,0.83,6,-12.099,1,0.0513,0.0864,5.19e-05,0.268,0.938,118.031,4,42,63,3.274,0
6xHWf2SGMV8CM9F2Mg75uQ,0.729,0.412,1,-13.962,1,0.0248,0.634,2.75e-06,0.0429,0.672,95.91,4,41,63,4.55555,0
0s3x37HfdUXvoW9N5zA5fN,0.483,0.847,9,-3.57,1,0.0419,0.116,0.0,0.0707,0.408,153.856,4,23,63,3.1942166666666667,0
3AFImBDGodxG4Y3XJJZQxd,0.567,0.435,0,-15.835,1,0.0236,0.561,0.0,0.144,0.545,89.913,4,49,63,4.863333333333333,0
1YdjBLwswLbmoK2abgdp3P,0.81,0.619,6,-12.61,0,0.0287,0.212,0.000242,0.261,0.939,108.043,4,45,63,3.68045,0
3CDHydgW0ssTh59f0jy1y3,0.58,0.299,10,-13.03,1,0.0269,0.699,0.00386,0.0805,0.364,93.037,4,62,60,4.7,0
1GGK81j5LaThJjnJHhfGDq,0.54,0.348,8,-10.641,1,0.0339,0.804,0.00199,0.11,0.456,135.73,4,61,60,5.008666666666667,0
4IVyX0UJzGyUk0MLiz1jVJ,0.615,0.177,5,-16.925,0,0.0465,0.82,0.000186,0.135,0.383,124.558,4,61,60,4.316,0
4tqGZzY8YmngfaTqUAHENj,0.546,0.244,7,-12.515,0,0.0435,0.885,9.21e-05,0.108,0.412,77.248,4,57,62,2.83645,0
6W1BLmVBxkqZwFQcORQLnv,0.675,0.67,9,-7.218,0,0.0514,0.00565,0.00673,0.0805,0.726,90.23,4,71,62,5.61555,2
20b1ZBMGOZjuGvNFncIIP7,0.624,0.94,11,-3.671,0,0.163,0.000983,0.00409,0.313,0.882,128.014,4,62,62,2.447483333333333,0
37Ik0Rvl2cptEffURjIls9,0.721,0.931,10,-4.612,0,0.05,0.00227,0.00217,0.121,0.758,124.026,4,40,62,2.7661333333333333,0
1Bnl1nSMhcbgKUHbqblSFc,0.745,0.8,10,-6.373,0,0.0342,0.0455,0.000331,0.0774,0.206,124.004,4,49,73,3.4031166666666666,0
5kyUaw4Qy7ZYXQtT8NIZ6D,0.831,0.625,7,-6.594,1,0.0413,0.0682,0.0305,0.319,0.655,130.036,4,52,41,2.810666666666666,0
0WNjZebEUjiPEdVqfYjlcZ,0.601,0.881,1,-3.834,1,0.0291,0.0317,0.0364,0.441,0.86,125.026,4,47,62,3.41415,0
1asrO7gENmmoBu9iRJtZbi,0.724,0.817,5,-4.657,0,0.0291,0.0339,3.27e-06,0.13,0.545,120.038,4,60,72,3.1950166666666666,0
0gAHzuT4ekkbMAfscfCQXB,0.882,0.82,7,-7.175,1,0.0963,0.321,0.0,0.0906,0.96,125.042,4,47,56,2.737116666666666,0
0kDlOJxGOXJSU5xgOwNy7l,0.678,0.962,5,-4.484,0,0.0416,0.0113,0.0469,0.273,0.633,125.039,4,29,64,2.635,0
7tVqxbTLELBul4nLg08mMn,0.837,0.736,8,-5.502,0,0.0506,0.169,0.00023,0.0911,0.758,98.011,4,58,65,3.85275,0
1vSXwYeKnzsVvekSpqVabx,0.693,0.956,1,-5.012,0,0.071,0.289,0.0,0.294,0.665,90.005,4,68,65,5.02645,2
6Q2eTo6myxIXfn4krkNYzT,0.497,0.424,7,-8.896,1,0.0298,0.886,0.0158,0.0968,0.147,139.984,4,57,65,5.659633333333334,0
6Ozx2ngGtXrqznTKhKBlrT,0.34,0.96,1,-5.427,1,0.0802,0.238,4.32e-06,0.0378,0.475,150.04,4,67,65,5.947116666666667,2
3uZiNvBNQldjl4OJiKsuxe,0.552,0.668,2,-9.111,1,0.0473,0.421,0.0117,0.159,0.152,95.032,4,63,65,5.8946,0
5raWEZXYAapq6Qw1GIEIkU,0.834,0.788,6,-7.294,0,0.213,0.359,0.27,0.396,0.705,130.032,4,0,0,3.7750333333333335,2
67Hna13dNDkZvBpTXRIaOJ,0.615,0.419,11,-8.8,0,0.0395,0.0173,0.497,0.135,0.216,76.997,4,73,63,5.512883333333333,2
46bTgJAQkrkNRxMuFnpRyD,0.801,0.536,11,-14.334,1,0.224,0.00545,0.183,0.204,0.667,141.068,4,57,63,5.274,0
1vNNfTgHsrpOXeiaXQBlH7,0.677,0.83,6,-6.604,0,0.0469,0.0438,0.312,0.0766,0.842,82.274,4,58,63,5.316666666666666,0
1H4idkmruFoJBg1DvUv2tY,0.479,0.601,7,-8.806,1,0.0318,0.0832,0.00142,0.11,0.669,124.966,4,74,63,5.217116666666667,2
3uiMBldZ07pW0ySHDX5gzE,0.742,0.471,0,-10.767,1,0.0326,0.134,0.0903,0.284,0.815,124.95,4,65,63,5.904,0
0Oj0TT23GBH2XuHAaSsloH,0.41,0.361,5,-14.061,1,0.0351,0.431,0.000174,0.0779,0.134,120.0,4,62,63,4.1288833333333335,0
37RqEET1SYQaAcHDxDQLZY,0.761,0.482,10,-11.849,1,0.0572,0.491,0.31,0.0864,0.626,88.054,4,57,63,5.198,0
2HXixVqzzm9rEUIMAWzshl,0.611,0.882,9,-11.225,1,0.0538,0.0847,1.08e-06,0.192,0.605,117.932,4,70,63,4.113333333333333,2
47KegqqrzpKw0jdHFWqtNb,0.82,0.568,4,-6.963,1,0.0538,0.0301,0.0092,0.169,0.478,113.941,4,58,85,3.1366666666666667,1
6Xprc4GuCejWA3BjU5knyw,0.572,0.836,11,-3.159,1,0.0867,0.0247,0.000221,0.159,0.726,127.667,4,54,63,3.775333333333333,0
5Eald1GAoLr6NNtOkgOaMO,0.533,0.926,11,-6.139,1,0.0525,0.225,4.8e-05,0.0572,0.401,128.51,4,49,63,2.5957833333333333,0
7tTPXjxNFjij4xzGeO3KLt,0.676,0.82,8,-6.003,1,0.0326,0.000318,0.0221,0.074,0.411,129.476,4,18,63,3.8678,0
5EmjBlrR2TzVzyveICMllj,0.645,0.8,2,-9.954,1,0.054,0.0651,2.83e-05,0.0644,0.661,137.127,4,46,63,3.296,0
02bKaAG61tMw9c63fzKXal,0.573,0.574,0,-4.826,0,0.0468,0.406,0.0,0.125,0.339,132.836,4,70,63,5.181116666666667,1
23EalGl7ADnaoAKrNExMFn,0.825,0.697,7,-4.571,0,0.0393,0.484,3.59e-05,0.0833,0.682,121.947,4,41,63,4.02245,0
6yLqoieklk9gwabLaUDJ4s,0.67,0.821,9,-5.868,0,0.0334,0.251,0.0,0.199,0.384,94.983,4,79,63,4.039833333333333,2
4IxiK8RLGIowMNvKcM1cAk,0.703,0.682,2,-5.965,0,0.0361,0.0719,0.00146,0.295,0.486,94.987,4,53,63,3.240483333333333,0
0oXLSuno5adlHcPzlzs8l6,0.674,0.774,6,-6.004,0,0.0349,0.325,1.52e-06,0.323,0.702,129.951,4,72,62,4.58955,2
27qjcww3SKGeD4wTUOJEeh,0.63,0.485,8,-7.249,1,0.0309,0.891,1.57e-06,0.154,0.501,147.855,4,62,62,3.947783333333333,0
6PUIzlqotEmPuBfjbwYWOB,0.572,0.81,1,-5.791,0,0.0558,0.0157,6.53e-06,0.13,0.11,126.052,4,77,90,3.5818666666666665,2
7sJdjALeEOXSIIvlMPdJAe,0.785,0.826,9,-4.851,0,0.0706,0.0045,0.477,0.0957,0.647,126.997,4,39,64,3.7012,0
1BekxmZKaOuPxxlS7kF1Gz,0.566,0.949,8,-6.906,1,0.043,0.00397,0.42,0.0563,0.108,126.032,4,50,73,2.727333333333333,0
2xQhpYSiYn5DQfr73aOTTM,0.633,0.964,2,-3.573,1,0.0298,0.158,0.0159,0.204,0.188,124.022,4,52,64,2.5993833333333334,0
1eFwJoCJj6FoeUhx07CDys,0.785,0.539,7,-8.23,1,0.0505,0.0134,8.61e-06,0.0528,0.721,137.999,4,34,63,4.407783333333334,0
0XQAufyWeOfeDpcaTAddCO,0.516,0.481,9,-5.131,1,0.0262,0.389,1.87e-05,0.107,0.135,89.856,4,32,63,4.425,0
0UaFVjNd7WxSb8hHHL6eql,0.791,0.486,7,-8.484,1,0.0396,0.00745,0.000232,0.0631,0.801,138.023,4,28,63,3.6,0
2gtkpOKqsgdXTGNIDxetHe,0.824,0.505,11,-6.516,0,0.277,0.0044,1e-06,0.0919,0.658,94.964,4,17,63,3.1371166666666666,0
11Z9daGe3H6kkxRYSE6JK0,0.601,0.397,9,-9.153,1,0.029,0.157,3.32e-06,0.0679,0.155,133.803,4,14,63,4.59445,0
0VZqPG578aDwHxKNiwDKi7,0.567,0.779,9,-4.421,1,0.106,0.0271,0.0,0.297,0.42,83.938,4,11,63,3.4086666666666665,2
2tjWCe2W7sgvS3C8NHcdtI,0.435,0.658,7,-5.949,0,0.0368,0.699,0.0,0.125,0.524,77.17,4,76,63,3.70835,2
0a6zRnrjmaOcqsEIFkXIhw,0.662,0.661,0,-5.689,1,0.0514,0.417,0.0,0.0784,0.222,80.009,4,70,63,3.361483333333333,2
1v8NfOckFEnck9gp7iyetm,0.756,0.538,1,-6.625,0,0.0485,0.654,0.0,0.172,0.516,92.023,4,64,63,2.7518166666666666,2
4yurVSNjaPBKkOpbZWtuJO,0.802,0.499,9,-5.881,1,0.0345,0.454,0.0,0.143,0.763,92.055,4,63,63,2.6102333333333334,0
3jW0wb61ySku4gmORXuGDn,0.544,0.531,11,-6.899,0,0.0397,0.761,0.0,0.115,0.471,79.993,4,56,63,3.684066666666667,0
4yW8kY0QgRFionKeUhsIoL,0.641,0.68,7,-7.0,0,0.0453,0.487,1.89e-05,0.314,0.43,85.031,4,57,63,3.3514166666666667,0
7zjFlDtldcduNdnDzMV82i,0.818,0.673,0,-4.842,0,0.0377,0.515,0.0,0.0757,0.414,120.021,4,39,63,3.396783333333333,0
3t0Appb6PXJtkZ3r4OciDg,0.517,0.613,11,-7.569,0,0.0853,0.0829,0.0,0.0627,0.635,69.969,4,33,63,2.9366666666666665,0
7mW3mM1aovDaOnSyK5e9W8,0.581,0.499,5,-7.889,1,0.0412,0.815,0.0,0.115,0.383,87.954,4,46,63,3.729733333333333,0
2Tm6e2InM9znuj0Es9OACg,0.697,0.666,0,-8.215,0,0.0542,0.0286,0.0,0.0566,0.653,80.006,4,55,63,3.825633333333333,0
5ALCHMO9Fmvn1Ly18Q3apL,0.33,0.906,0,-9.607,1,0.0513,0.533,0.0208,0.15,0.418,91.186,4,63,63,1.9513333333333327,0
3cpZPDaWYxxy0Ho2uIyYRW,0.275,0.872,10,-6.108,1,0.142,0.000204,0.00509,0.0895,0.412,147.014,4,60,63,3.3324,0
5gHeUcDVjnDda7TABO9RYv,0.523,0.991,10,-4.718,0,0.0985,0.00292,1.4e-05,0.13,0.167,111.086,4,60,63,3.024883333333334,0
0PTP53h7PvqEMeGyGClkOk,0.381,0.901,2,-6.998,1,0.0422,0.00178,0.00115,0.329,0.595,87.472,4,58,63,1.5168833333333334,0
3n75gL3WU5tAwwAgssRI9j,0.469,0.852,2,-10.821,1,0.0446,0.422,2.68e-06,0.474,0.344,113.616,4,55,63,1.9826666666666664,0
2KP6bTmxOSEVMXAnbapkpa,0.649,0.826,11,-7.974,0,0.0486,0.303,0.0421,0.0855,0.758,102.733,4,58,62,5.939116666666667,0
5Ol6HmOotX5KxjhC1gkxd1,0.734,0.409,9,-7.596,1,0.028,0.246,0.0,0.128,0.779,107.453,4,42,62,4.062883333333334,0
