video_id,comment_count,like_count,view_count,rate_v_c,rate_v_l,rate_c_l,outlier,comment_bin,like_bin,view_bin
Qwanh1YcVE8,1548,87681,21108622,0.015,-0.036,-0.039,1,2,1,2
AY8NQr-ECzg,1087,49565,5515285,-0.03,-0.037,-0.039,1,3,2,2
KALhzKBlbSE,4216,180126,41699891,-0.005,-0.036,-0.039,1,3,2,3
8bwBDImoniw,3493,208546,47137176,0.014,-0.036,-0.039,1,0,0,0
QCvxxurNriE,10164,482714,139710900,0.016,-0.036,-0.039,1,1,0,1
n2VcSWVjQYQ,669,33007,7304822,0.001,-0.036,-0.039,1,1,1,1
qPgNwhcBB_8,1169,58549,18221150,0.025,-0.036,-0.039,1,1,1,1
pX9WE_qxoao,1217,29370,2188033,-0.047,-0.037,-0.039,1,1,1,1
0YR0BGZP_FY,2946,180469,44461167,0.023,-0.036,-0.039,1,0,0,0
R7ISURHhHjw,1311,57884,16408093,0.009,-0.036,-0.039,1,1,1,1
d9n0uNjfTmI,11540,509320,46226908,-0.035,-0.037,-0.039,1,0,0,0
Q5_5VClHNlw,3766,142539,21177706,-0.027,-0.037,-0.039,1,2,1,2
NOeMYlFuEmk,3879,197224,33507235,-0.011,-0.037,-0.039,1,3,2,2
IngvLGgX-YU,7726,272602,60207855,-0.015,-0.036,-0.039,1,3,2,2
oZU-KW8KTEQ,28,468,11098,-0.054,-0.037,-0.039,1,1,0,0
osY54GT0T_8,2847,92880,9264405,-0.039,-0.037,-0.039,1,1,2,2
BbkYkmqJKZA,3878,166191,32106540,-0.013,-0.036,-0.039,1,0,1,1
5wPsx84LPag,1585,124492,15728019,-0.004,-0.037,-0.039,1,1,2,2
Hj-toFodCss,1559,32881,5554757,-0.037,-0.037,-0.039,1,0,0,1
SayV3h7YaEE,470,58540,12768628,0.085,-0.036,-0.039,1,0,0,1
SEmVbmMcA40,551,29216,9743633,0.036,-0.036,-0.039,1,1,1,1
wEQt40xnZIM,41,1669,170844,-0.035,-0.037,-0.039,1,0,0,1
1oxxtajYLX4,18,944,182575,-0.006,-0.036,-0.039,1,1,1,1
EZ3e0lPrUQc,1317,28672,4261232,-0.039,-0.037,-0.039,1,1,1,1
Mv_kvRXeBS8,82,2438,385167,-0.032,-0.037,-0.039,1,1,1,1
c1xf_RWhwso,6466,204088,15207253,-0.044,-0.037,-0.039,1,0,0,0
5Aj4qv2sziA,2039,102172,11862989,-0.026,-0.037,-0.039,1,0,0,0
r2kuRCqe3MI,1110,13285,1408321,-0.049,-0.037,-0.039,1,0,0,0
vMocBqHA408,1032,26055,2504391,-0.043,-0.037,-0.039,1,0,0,0
4j-8nPZcAho,9,721,43632,-0.033,-0.037,-0.039,1,1,1,1
MnqM4YsADjY,347,4937,366550,-0.051,-0.037,-0.039,1,0,0,0
Xtb6RhXNl6s,28,542,51743,-0.047,-0.037,-0.039,1,0,0,0
ilqk3y9NhMc,30,1071,58093,-0.046,-0.037,-0.039,1,4,4,4
vYJn0pIm3zg,483,16983,342497,-0.052,-0.037,-0.039,1,0,0,0
3XShkcOze3s,17155,852209,135047612,-0.015,-0.037,-0.039,1,1,1,1
Ek-2VWEvQkQ,18614,996830,84215552,-0.032,-0.037,-0.039,1,2,2,2
suk3mW0tDPA,20579,1724279,133203923,-0.022,-0.037,-0.039,1,2,2,2
kyGijbeIk_w,6159,176078,13295265,-0.045,-0.037,-0.039,1,0,0,0
S-kMmgbNeWM,12050,585689,30199884,-0.043,-0.037,-0.039,1,1,1,1
Cg16C85FyEQ,4633,99321,23189828,-0.03,-0.036,-0.039,1,1,1,1
r176pO6ws4U,2773,82741,24408362,-0.01,-0.036,-0.039,1,0,0,0
LWBWF2z_d1c,10243,236956,70469963,-0.02,-0.036,-0.039,1,2,2,2
wgsWR2dpPyg,10771,264785,58434593,-0.028,-0.036,-0.039,1,1,1,1
fZhqEnmkFSw,1353,43161,12428429,-0.008,-0.036,-0.039,1,1,1,1
xY0FShMyHEg,5162,128968,29184388,-0.027,-0.036,-0.039,1,2,1,1
UGhQ90SHECQ,512,27445,7160137,0.017,-0.036,-0.039,1,2,1,1
IxBEG2JRm3I,5179,100017,24664998,-0.031,-0.036,-0.039,1,3,2,2
YoLchwpZyRg,444,18997,4439736,-0.004,-0.036,-0.039,1,1,1,1
XGbpaT5b6No,881,36575,9679386,0.001,-0.036,-0.039,1,1,1,1
5Cg-j0X09Ag,1898,78439,6708905,-0.038,-0.037,-0.039,1,4,4,3
3SL0oRcD7t0,6263,210239,27187928,-0.033,-0.037,-0.039,1,3,3,3
VfGSd-tikH4,3002,159280,15574022,-0.029,-0.037,-0.039,1,4,4,3
zad3bDnjsII,1028,75005,7057549,-0.02,-0.037,-0.039,1,3,3,3
bn5TNqjuHiU,6529,149279,16855260,-0.043,-0.037,-0.039,1,1,1,0
Qev-i9-VKlY,3653,139303,19218280,-0.029,-0.037,-0.039,1,3,3,3
rlHHno6oyMw,155,7014,338043,-0.045,-0.037,-0.039,1,0,0,0
1nGaAFlNLtw,92,2356,144341,-0.048,-0.037,-0.039,1,3,2,2
rX8hOw31wCQ,1572,56649,5465969,-0.038,-0.037,-0.039,1,3,2,2
ruAi4VBoBSM,8017,204967,24040724,-0.04,-0.037,-0.039,1,2,2,2
ub747pprmJ8,14741,408125,53817721,-0.037,-0.037,-0.039,1,4,3,3
FMrIy9zm7QY,6960,257622,31539947,-0.032,-0.037,-0.039,1,2,2,1
wCDIYvFmgW8,22176,675224,71230279,-0.039,-0.037,-0.039,1,1,1,0
Gx3WgOt_wC4,496,18035,2841337,-0.026,-0.037,-0.039,1,1,1,0
bmdeZT3YhIo,89,2063,124784,-0.049,-0.037,-0.039,1,1,1,1
3k1comdW1Ig,517,8043,955085,-0.046,-0.037,-0.039,1,1,1,1
JEq10L7u3SM,5410,242726,20397819,-0.036,-0.037,-0.039,1,0,0,0
zt51rITH3EA,6446,248841,25436803,-0.035,-0.037,-0.039,1,2,2,2
gXUHb_l-1HU,2629,54897,5875122,-0.044,-0.037,-0.039,1,2,2,2
hftgytmgQgE,3469,35722,5858335,-0.047,-0.037,-0.039,1,0,0,0
iDoSFljWTHg,622,7341,415451,-0.053,-0.037,-0.039,1,4,4,4
gJktf4aTNvk,1757,34568,2667092,-0.048,-0.037,-0.039,1,0,0,0
7HfkSzsyh1E,6024,64688,6935060,-0.05,-0.037,-0.039,1,1,2,1
D-D_jhVX8y4,522,8202,1445061,-0.042,-0.037,-0.039,1,2,2,1
ngIxuGOVGeQ,1407,13969,2505161,-0.047,-0.037,-0.039,1,1,1,1
emyuBNtjkqg,115,1768,61221,-0.053,-0.037,-0.039,1,1,2,1
9d8SzG4FPyM,15520,660842,189212566,0.007,-0.036,-0.039,1,0,0,0
HVvcslW21lQ,1409,34238,7365979,-0.029,-0.036,-0.039,1,2,3,2
mp74eazjsJo,44,537,90903,-0.046,-0.037,-0.039,1,3,3,2
aTafZRecy2k,2342,24906,8606145,-0.037,-0.036,-0.039,1,0,0,0
zRmJwqVbtQI,223,4172,803552,-0.037,-0.036,-0.039,1,1,1,1
oiTm1qwP3qg,265,4549,1125085,-0.034,-0.036,-0.039,1,0,0,0
igrENGM1NTI,255,5050,224529,-0.051,-0.037,-0.039,1,0,0,0
damLd8yWpfk,195,3224,191186,-0.051,-0.037,-0.039,1,3,2,1
kfjXp4KTTY8,2979,118539,11324499,-0.036,-0.037,-0.039,1,3,3,2
WWU6hpPJG_c,960,15794,1409398,-0.048,-0.037,-0.039,1,4,4,4
8VFzWxcKROM,77,1504,78061,-0.051,-0.037,-0.039,1,3,3,3
iO7jPV_VsQY,1082,26127,2752083,-0.043,-0.037,-0.039,1,2,2,1
H7ZPMScX9-k,2678,44574,8112138,-0.04,-0.037,-0.039,1,2,2,2
KC5H9P4F5Uk,12030,134689,15688195,-0.049,-0.037,-0.039,1,1,3,2
i5sqJNFFwqc,4203,85269,7301631,-0.047,-0.037,-0.039,1,3,3,3
-G84P5K-W1c,827,22574,2867278,-0.038,-0.037,-0.039,1,2,2,2
nnbnRWHDFpw,317,13190,1295495,-0.035,-0.037,-0.039,1,0,0,0
m2ou-WIxfLY,2930,71584,6646271,-0.044,-0.037,-0.039,1,3,3,3
DZ8PfXOV1fU,3575,56191,11340425,-0.04,-0.036,-0.039,1,3,3,2
eM5DWw3J4BI,2848,64142,2973694,-0.051,-0.037,-0.039,1,2,2,2
6yLTeigxW40,326,4509,314737,-0.051,-0.037,-0.039,1,1,1,1
dJzuT2hoiqY,5,12,1405,-0.055,-0.037,-0.038,1,0,0,0
pVLmZMjxfjw,152868,3868295,400440932,-0.042,-0.037,-0.039,1,2,2,2
ZQ3YFEfvhuk,1522,31264,6437084,-0.034,-0.036,-0.039,1,1,0,0
N2ICtCO8TCw,24833,695933,111083518,-0.033,-0.037,-0.039,1,0,0,0
273eSvOwpKk,8639,233078,40598390,-0.032,-0.037,-0.039,1,0,0,0
CTqabbIPfc0,4619,126175,22155747,-0.031,-0.037,-0.039,1,0,0,0
40Od45DjCA4,1715,34503,7597582,-0.033,-0.036,-0.039,1,4,4,4
JwC1Ctrj6Xk,4401,78526,20171676,-0.032,-0.036,-0.039,1,0,2,2
aCHg5r6rFoI,11520,175998,49834149,-0.034,-0.036,-0.039,1,0,0,0
CM3jcGsS0Po,1989,52842,9463155,-0.031,-0.037,-0.039,1,2,2,2
zHzMLGH1Rfs,5175,59148,19845166,-0.036,-0.036,-0.039,1,1,2,2
yoO_1FFr56k,2540,37092,11120609,-0.033,-0.036,-0.039,1,0,0,0
QbsAqs3YHyg,1847,25693,7840004,-0.034,-0.036,-0.039,1,1,1,2
NMEiEECLKFo,346,86028,4871769,0.017,-0.037,-0.039,1,3,4,4
yH2WEuOo200,142,3042,114168,-0.052,-0.037,-0.039,1,1,1,1
UR0UkTiKxmc,6243,161283,10559218,-0.047,-0.037,-0.039,1,2,3,2
l4hOapJnHbg,1343,196996,14273366,-0.001,-0.037,-0.039,1,2,1,2
v2NZs-t-slg,242,32003,2468949,-0.003,-0.037,-0.039,1,2,2,2
B0AX81gv5aM,7994,143742,9702815,-0.05,-0.037,-0.039,1,2,2,2
d_lZjm5YQmw,2768,134132,8508441,-0.04,-0.037,-0.039,1,1,1,2
BjCjqgg0dXA,212,26954,1895482,-0.01,-0.037,-0.039,1,2,2,2
Qrg_h7_Z-bI,350,9817,770774,-0.045,-0.037,-0.039,1,1,2,1
Dv0Z5NmbWcY,199,10361,496523,-0.043,-0.037,-0.039,1,2,1,2
5_xqb416S7o,678,29802,2397854,-0.038,-0.037,-0.039,1,2,2,3
TguVKVwqrwU,1030,22439,3464722,-0.039,-0.037,-0.039,1,3,3,4
6WDSY8Kaf6o,2671,69612,8241557,-0.04,-0.037,-0.039,1,0,0,1
XsGl-0pzEEc,1102,25817,3079853,-0.042,-0.037,-0.039,1,2,2,2
cSo9CC2wKVI,1565,17664,3405657,-0.045,-0.036,-0.039,1,2,2,2
5sR-jDTF7_M,9,127,5681,-0.053,-0.037,-0.039,1,1,2,2
gqSzDJGFCgI,970,19654,1641482,-0.047,-0.037,-0.039,1,2,2,2
rLoGGMbF-YQ,2248,113749,19418352,-0.011,-0.037,-0.039,1,1,1,1
BgZnn2WatrM,148,7466,1052464,-0.019,-0.037,-0.039,1,2,2,2
FSea1YPxK1c,11535,301350,54799302,-0.031,-0.037,-0.039,1,2,2,2
LvG12qnnY_g,2625,76814,21440036,-0.014,-0.036,-0.039,1,2,2,2
0TGqLCZ3Z84,783,20526,3151042,-0.035,-0.037,-0.039,1,2,1,2
O2RccC7UCnY,2792,94375,37847304,0.015,-0.036,-0.039,1,2,1,2
VHcAusNO3L4,3005,132988,41943529,0.017,-0.036,-0.039,1,0,0,0
xuNMU3dduvw,2302,91719,29618090,0.011,-0.036,-0.039,1,0,0,0
UOGIB04HfVw,2555,124869,32227043,0.01,-0.036,-0.039,1,2,1,1
jsCCnpcGEWI,3518,108128,40756340,0.004,-0.036,-0.039,1,3,3,3
s3bksUSPB4c,5194,145074,22457059,-0.034,-0.037,-0.039,1,1,1,0
KUOntQocGWk,3283,45957,7989098,-0.043,-0.037,-0.039,1,2,2,2
2EaflX0MWRo,5491,118630,14137069,-0.043,-0.037,-0.039,1,3,2,3
yMmBOhM0y2g,983,22002,4772741,-0.031,-0.036,-0.039,1,3,3,2
CkKJy4UaPHM,805,12841,1518841,-0.046,-0.037,-0.039,1,2,1,1
GXQ3K-RGe60,351,3487,267656,-0.052,-0.037,-0.039,1,0,0,0
YSi9DJAgarw,3547,54514,7843348,-0.045,-0.037,-0.039,1,1,1,0
t1lQXF5nsBs,3270,52589,14847051,-0.032,-0.036,-0.039,1,3,2,2
Hb88TkuBODw,221,1554,210968,-0.051,-0.037,-0.039,1,1,1,1
IjoyedX1X1M,20935,596937,143711473,-0.02,-0.036,-0.039,1,1,1,2
7VCp_9LTjMk,1020,50795,3330898,-0.039,-0.037,-0.039,1,1,1,1
BwUhZv4m3T0,394,31403,8718227,0.059,-0.036,-0.039,1,4,3,3
xntwGDWac4Y,1223,49036,12630475,-0.002,-0.036,-0.039,1,3,3,3
G1fwTUX8J88,2528,94345,24282691,-0.006,-0.036,-0.039,1,2,1,2
hYKJdPYglu4,689,15540,11956614,0.034,-0.036,-0.039,1,2,2,2
pKMX9FbNSLM,427,30593,5471826,0.011,-0.037,-0.039,1,2,2,2
GlTQr0MICu8,8,234,21040,-0.044,-0.037,-0.039,1,2,2,1
SYBoxdtV-Rc,115,3310,434221,-0.037,-0.037,-0.039,1,1,0,0
PuYPEEhryrE,1076,33210,8686022,-0.014,-0.036,-0.039,1,0,0,0
UdITqp3EmHI,7040,472676,200620064,0.092,-0.036,-0.039,1,1,1,1
7pzb-3YE7C4,4068,254851,117601579,0.095,-0.036,-0.039,1,0,0,0
afBhdRSCMSQ,4079,172243,69582396,0.033,-0.036,-0.039,1,1,1,1
jRrdscJkTCw,1519,72725,28017640,0.04,-0.036,-0.039,1,1,1,1
raSNTEyfgfM,2069,86316,24122962,0.005,-0.036,-0.039,1,1,1,1
GZnCMGQe6QA,1478,69919,20670516,0.017,-0.036,-0.039,1,1,1,1
Q10YvVws0iA,118,7379,2020489,0.032,-0.036,-0.039,1,1,1,1
22sg9Kw45ZU,1487,54345,11497776,-0.016,-0.036,-0.039,1,1,2,2
SUV5nGvWgBM,315,3576,1125228,-0.037,-0.036,-0.039,1,0,1,1
qTd2P94Qhp8,926,25193,693703,-0.052,-0.037,-0.039,1,1,1,1
3hRptt0u8iM,239,9395,550511,-0.044,-0.037,-0.039,1,1,1,1
dVAOqF_91YY,21,248,29038,-0.049,-0.037,-0.039,1,1,1,1
dL2v2hjYxc0,661,13257,2903616,-0.033,-0.036,-0.039,1,0,0,0
1I207TLfjzg,348,5370,1131484,-0.039,-0.036,-0.039,1,3,4,4
llyiQ4I-mcQ,49004,1512062,210000915,-0.034,-0.037,-0.039,1,2,3,3
6Zbi0XmGtMw,39392,1378331,198417500,-0.03,-0.037,-0.039,1,1,1,1
MXXRHpVed3M,12741,346196,91020708,-0.019,-0.036,-0.039,1,0,0,0
hlv672jqbtE,7672,305206,46105469,-0.025,-0.037,-0.039,1,2,2,2
Obi4iELWJ3Y,20788,986430,181242822,-0.011,-0.036,-0.039,1,4,4,4
UQ6LGrr8iEg,10168,227901,37444618,-0.037,-0.037,-0.039,1,2,2,2
GRU_hiFlZ_0,42,967,32665,-0.052,-0.037,-0.039,1,4,4,4
jql7ghuw7eQ,9773,370666,77473381,-0.015,-0.036,-0.039,1,0,1,1
iPW9AbRMwFU,14808,228782,33606006,-0.044,-0.037,-0.039,1,3,4,4
NR7dG_m3MsI,19355,240899,43680514,-0.044,-0.037,-0.039,1,0,0,0
JiDnB-CrrNs,8427,218332,29116803,-0.038,-0.037,-0.039,1,2,2,3
PhYEdYBm74k,537,7898,623024,-0.05,-0.037,-0.039,1,0,1,1
HANCzu70us4,8191,124177,21346372,-0.042,-0.037,-0.039,1,3,3,2
EluzTj88tWU,6244,115801,21815647,-0.038,-0.036,-0.039,1,2,2,2
tlE72MhrldA,1696,39195,2232133,-0.049,-0.037,-0.039,1,1,1,1
nG7n93dShNQ,3955,87609,11142066,-0.041,-0.037,-0.039,1,0,1,1
2N0ShfOOEq4,16679,220507,16014614,-0.051,-0.037,-0.039,1,2,2,2
OoQrwKJtv_c,9966,118645,22618615,-0.044,-0.036,-0.039,1,0,0,0
qqGWOxu_H4I,3239,55086,4737289,-0.048,-0.037,-0.039,1,2,2,2
VzgQoGvSKA4,15954,288594,37010162,-0.044,-0.037,-0.039,1,2,3,3
ur8ftRFb2Ac,12904,201847,39741011,-0.04,-0.036,-0.039,1,3,4,3
QVJKn7I6MyA,720,12084,827706,-0.05,-0.037,-0.039,1,1,1,1
3GLlzwS8yZo,56,624,46769,-0.052,-0.037,-0.039,1,2,2,2
-3dDSy7ixoo,288,2277,1001363,-0.038,-0.036,-0.039,1,0,0,0
EdRPtf-mxE4,56,5338,765964,0.014,-0.037,-0.039,1,3,3,3
iXYMOi-EKek,9,88,9633,-0.051,-0.037,-0.039,1,3,3,3
hXvZ8KiIWEs,94,808,249448,-0.042,-0.036,-0.039,1,2,3,2
uobXQP2yY34,113,4019,549738,-0.031,-0.037,-0.039,1,1,1,0
F3hTW9e20d8,16181,563652,45737358,-0.041,-0.037,-0.039,1,1,2,1
BIYy5by8jdc,14,12077,390311,0.08,-0.037,-0.039,1,0,0,0
C6R45uw7BKU,264,5926,411767,-0.048,-0.037,-0.039,1,0,0,0
KOZMxMYK2s0,281,2293,494329,-0.047,-0.036,-0.039,1,0,0,0
A11eThPRnsg,27,652,44682,-0.048,-0.037,-0.039,1,0,0,0
dt3g_K-uYVc,145,4149,300084,-0.045,-0.037,-0.039,1,1,1,1
8-wAvbxB7D8,8936,170904,23806482,-0.042,-0.037,-0.039,1,0,0,0
FCkVmlSVmns,139,2930,535794,-0.036,-0.036,-0.039,1,1,2,2
noCvtHWzk_Q,678,9758,700856,-0.051,-0.037,-0.039,1,0,2,2
HpOt9DQh8AA,447,16052,1068066,-0.044,-0.037,-0.039,1,0,0,0
AaQcnnM2a70,2050,83158,14338652,-0.02,-0.037,-0.039,1,0,0,0
Acq4odTvLQs,478,12343,2228027,-0.032,-0.037,-0.039,1,0,1,1
6X9CEi8wkBc,4156,78741,12932888,-0.04,-0.037,-0.039,1,0,0,0
Yi5_fSv7qXk,5584,103446,18050184,-0.039,-0.037,-0.039,1,0,0,0
YkHP0661TiA,539,17604,4925515,-0.009,-0.036,-0.039,1,4,4,4
404oPn6tudE,1260,30773,6672165,-0.028,-0.036,-0.039,1,4,4,4
56Ww7fs2MX4,479,18113,4582562,-0.006,-0.036,-0.039,1,4,4,4
tZwTeyw8c8g,209,5771,1731715,-0.013,-0.036,-0.039,1,4,4,4
j2r2nDhTzO4,9803,503371,59147714,-0.025,-0.037,-0.039,1,0,0,1
_88L-CU7PD4,6398,189123,29212447,-0.032,-0.037,-0.039,1,4,4,4
Xk5y4wvsLyY,2559,79633,11713281,-0.032,-0.037,-0.039,1,4,4,4
xCChxBSRo1Y,9088,252038,46012418,-0.03,-0.037,-0.039,1,4,4,4
G5uamDMoW4o,11570,358438,67002914,-0.026,-0.036,-0.039,1,4,4,4
BJJ_HJ-9JNM,4221,104516,18591203,-0.033,-0.037,-0.039,1,4,4,4
juhBVAnLkHk,2357,54430,11874646,-0.03,-0.036,-0.039,1,4,4,4
aB5JRS6JOck,1279,51743,9104884,-0.019,-0.037,-0.039,1,4,4,4
iOyleR-jQGk,3299,67389,11246289,-0.038,-0.037,-0.039,1,4,4,4
rjgj4X7OYjg,7,358,20023,-0.043,-0.037,-0.039,1,4,4,4
MBOa-2b4uQQ,8656,219769,15173667,-0.047,-0.037,-0.039,1,4,4,4
SlTTgJau33Q,3674,76003,10844898,-0.041,-0.037,-0.039,1,3,3,4
dURtnoBIVK4,24,391,8697,-0.054,-0.037,-0.039,1,4,4,4
MfDmUk7ie6s,613,14665,1770142,-0.041,-0.037,-0.039,1,4,4,4
dBwEXRz3A40,91,3361,144362,-0.048,-0.037,-0.039,1,4,4,4
KpOtuoHL45Y,11103,305898,37089600,-0.039,-0.037,-0.039,1,4,4,4
iUCJhD_2zmA,35021,725509,203700265,-0.026,-0.036,-0.039,1,4,4,4
3-IUHJdiE5Q,25913,703907,194234155,-0.017,-0.036,-0.039,1,4,4,4
8NyParAaNos,36247,1204973,293725061,-0.014,-0.036,-0.039,1,3,2,1
1dQz6tQs6io,5655,212949,35403111,-0.023,-0.037,-0.039,1,4,4,4
ne9Qa1x8_rE,41784,738487,147313246,-0.038,-0.036,-0.039,1,3,3,3
lBVz-HnDaNU,2580,51990,5999605,-0.044,-0.037,-0.039,1,4,4,4
kzNJammeCoA,25882,561477,178900910,-0.02,-0.036,-0.039,1,4,4,4
GlVHHXkwS04,3424,125407,18613668,-0.028,-0.037,-0.039,1,4,4,4
VLPRQUbhIT0,24990,475735,90715640,-0.037,-0.036,-0.039,1,2,3,3
gpd5LLNAYO8,4042,184813,15816262,-0.036,-0.037,-0.039,1,4,4,4
i1GmxMTwUgs,11681,239296,49199643,-0.034,-0.036,-0.039,1,2,3,2
l41Ywxgz1mI,35,745,136938,-0.036,-0.036,-0.039,1,4,4,3
HGVNzgUxE-g,1480,25933,6264214,-0.034,-0.036,-0.039,1,4,4,4
Q5wW8N4pt3U,2809,48382,7477408,-0.042,-0.037,-0.039,1,1,1,0
_QUq72fla3o,5191,76421,12750627,-0.043,-0.037,-0.039,1,4,4,4
nSz16ngdsG0,9745,147360,34722214,-0.037,-0.036,-0.039,1,4,4,4
fVwM9uKyYYk,221,4590,656975,-0.041,-0.037,-0.039,1,4,4,4
tuTWA6SBupY,467,8287,1738260,-0.037,-0.036,-0.039,1,4,4,4
XBf48xUIBLo,796,14739,2001837,-0.043,-0.037,-0.039,1,4,4,4
Wa4DCp6cl2U,1195,38179,3197034,-0.042,-0.037,-0.039,1,4,4,4
71xvwVQABvw,590,18241,1484119,-0.043,-0.037,-0.039,1,0,0,0
ngyk7wE0Peg,227,2297,239156,-0.051,-0.037,-0.039,1,4,4,4
NRE3Bv1goyI,1508,22642,3063091,-0.045,-0.037,-0.039,1,3,4,3
TsK73ygfpPU,57,1009,65781,-0.05,-0.037,-0.039,1,4,4,4
wwyXQn9g40I,3544,38489,8704908,-0.043,-0.036,-0.039,1,3,4,4
pDIQ7Otf1mw,5152,104536,20234092,-0.036,-0.036,-0.039,1,3,4,4
FUvxRjYqjEQ,10597,96537,13100405,-0.05,-0.037,-0.039,1,4,4,4
hjrPIMVtGL0,599,8377,665866,-0.05,-0.037,-0.039,1,0,0,0
ot4jhKgf5MY,1026,52935,15382352,0.022,-0.036,-0.039,1,1,2,2
ZP-h_tcOzMY,171,12363,2970390,0.034,-0.036,-0.039,1,4,4,4
E5UqXTd6Q4U,1564,77992,20077237,0.011,-0.036,-0.039,1,3,4,3
WJSzW0PFcBE,55,4629,1728256,0.105,-0.036,-0.039,1,4,4,4
xIavxtPTjBA,102,4769,1260207,0.008,-0.036,-0.039,1,4,4,4
zyS9ynJLLVk,925,23262,2427347,-0.042,-0.037,-0.039,1,1,3,2
OUphrQKu0jk,58,5486,1441696,0.071,-0.036,-0.039,1,4,4,4
F-LBiZcN5RI,496,15747,1870073,-0.036,-0.037,-0.039,1,3,3,3
wLrG-AoVl3w,737,10883,1010395,-0.049,-0.037,-0.039,1,1,1,1
DhpmxjRXneY,906,30705,2359616,-0.042,-0.037,-0.039,1,1,2,2
0_fGjJzL6Ys,15,312,18167,-0.05,-0.037,-0.039,1,3,4,4
EItRCwLnLy8,29,2322,297709,-0.004,-0.037,-0.039,1,4,4,4
4KUBjWTM25c,36,2038,172628,-0.032,-0.037,-0.039,1,4,4,4
VzSFPeddTHM,9,911,92665,-0.008,-0.037,-0.039,1,4,4,4
9iiio4h60qU,456,17144,3898327,-0.012,-0.036,-0.039,1,4,4,4
UWleMrtuz_M,30,968,159346,-0.029,-0.037,-0.039,1,4,4,4
75P3TrQsz0E,43,1721,116427,-0.042,-0.037,-0.039,1,4,4,4
IobNcpiwpSc,16192,542216,105278982,-0.022,-0.036,-0.039,1,4,4,4
S4kzGhDEURA,16675,452323,99564655,-0.025,-0.036,-0.039,1,4,4,3
QDEZc9zi7Cg,65,2300,268370,-0.035,-0.037,-0.039,1,4,4,4
7bO5h71TlMU,995,25027,5327521,-0.028,-0.036,-0.039,1,4,4,4
7uHvGtoDOfk,3419,88936,19695911,-0.026,-0.036,-0.039,1,4,4,4
aVbbYYUMI-c,2752,60789,13671488,-0.03,-0.036,-0.039,1,4,4,4
hHahi5GRV_o,246,3175,239321,-0.051,-0.037,-0.039,1,4,4,4
VcTvhRM07Cs,457,13314,4448122,-0.005,-0.036,-0.039,1,0,0,0
29GuKIzALZ8,1004,14838,4134719,-0.035,-0.036,-0.039,1,1,1,0
_cqoI65z-jo,104,1423,82475,-0.052,-0.037,-0.039,1,4,4,3
IKnnh8VDULs,2902,66786,9310269,-0.039,-0.037,-0.039,1,0,0,0
AcrVl_FRvdg,770,16943,1931539,-0.043,-0.037,-0.039,1,4,3,3
X9bcztN7NmA,781,13399,1127737,-0.049,-0.037,-0.039,1,4,3,3
2ROK1-VvOQ0,1885,21360,3929636,-0.045,-0.036,-0.039,1,3,3,3
scsJZ67ssDY,3649,45652,6778328,-0.046,-0.037,-0.039,1,4,4,4
7bRJLkNqNXI,6494,120776,22648080,-0.038,-0.036,-0.039,1,3,2,2
n3SJz9jujEA,435,14739,1570294,-0.037,-0.037,-0.039,1,3,2,2
-y2NXDa9970,845,13997,1496185,-0.047,-0.037,-0.039,1,4,4,4
6AwXKJoKJz4,20738,672289,53612818,-0.043,-0.037,-0.039,1,2,3,3
zI339U6GS9s,6445,387650,73837394,0.004,-0.036,-0.039,1,4,4,4
DXGelmwqfm4,21271,700455,37805230,-0.047,-0.037,-0.039,1,4,4,4
ooZwmeUfuXg,14002,221876,54070829,-0.036,-0.036,-0.039,1,4,4,3
V9fqYMDab4Y,1521,21526,333186,-0.055,-0.037,-0.039,1,4,4,4
SSgp-IIgr4I,9196,357822,38670063,-0.034,-0.037,-0.039,1,0,0,0
B7OIgDadCuM,32,3685,248816,-0.017,-0.037,-0.039,1,4,4,3
N3JFwd1bk4Q,5500,92375,9043377,-0.047,-0.037,-0.039,1,4,4,3
U8D9xCBcfzw,7072,80540,19389072,-0.042,-0.036,-0.039,1,1,1,0
BK30r_SIZ-g,3614,114554,12507994,-0.038,-0.037,-0.039,1,3,3,1
FFOzayDpWoI,17595,335935,45982655,-0.042,-0.037,-0.039,1,3,3,1
CmlnO1EwCT4,2462,74536,2818820,-0.05,-0.037,-0.039,1,0,0,0
WBUxinJhntk,426,11080,874526,-0.045,-0.037,-0.039,1,3,3,3
gBiR2SR8Okc,477,11051,490198,-0.051,-0.037,-0.039,1,4,4,4
N541HLPeG6Y,1442,28922,2308341,-0.048,-0.037,-0.039,1,3,3,2
uiuk0z8dzXo,801,16785,2132886,-0.042,-0.037,-0.039,1,4,4,4
nU8Qjr6a0Js,52,1840,177902,-0.039,-0.037,-0.039,1,4,4,4
QnXjISlKLuE,3099,83747,10656707,-0.038,-0.037,-0.039,1,2,2,1
L9Wnh0V4HMM,2219,63493,7374979,-0.039,-0.037,-0.039,1,3,3,4
l3CKyv2yQQE,5,56,1323,-0.055,-0.037,-0.039,1,1,0,0
bFRBQjBuQmo,22734,642154,115716501,-0.03,-0.037,-0.039,1,4,4,4
3eMyjTkLbxY,146,5867,366370,-0.043,-0.037,-0.039,1,4,4,4
PdSaSQstP-M,1580,61277,4000225,-0.043,-0.037,-0.039,1,4,4,4
hTDOOE6U_50,2440,53175,5518255,-0.044,-0.037,-0.039,1,4,4,4
